id,base_id,text,sentiment,pattern_type
neutral_12_clean,neutral_12,delivery slot select krna h,neutral,clean
neutral_12_shorthand,neutral_12,delivery slot select krna h,neutral,shorthand
neutral_12_typo,neutral_12,edlivery slot select krna h,neutral,typo
neutral_12_punctuation,neutral_12,delivery slot select krna h.,neutral,punctuation
neutral_12_stress,neutral_12,delivery slooot select krna h,neutral,stress
neutral_12_shorthand_typo,neutral_12,delivery slot select rkna h,neutral,shorthand_typo
neutral_12_code_mix,neutral_12,"honestly, delivery slot select krna h",neutral,code_mix
neutral_12_emoji_reinforce,neutral_12,delivery slot select krna h 🙏,neutral,emoji_reinforce
neutral_12_shorthand_emoji,neutral_12,delivery slot select krna h 🙏,neutral,shorthand_emoji
neutral_12_stress_emoji,neutral_12,delivery slooot select krna h 🙏,neutral,stress_emoji
neutral_13_clean,neutral_13,account verification krna h,neutral,clean
neutral_13_shorthand,neutral_13,account verification krna h,neutral,shorthand
neutral_13_typo,neutral_13,account verification kran h,neutral,typo
neutral_13_punctuation,neutral_13,account verification krna h.,neutral,punctuation
neutral_13_stress,neutral_13,account verificccation krna h,neutral,stress
neutral_13_shorthand_typo,neutral_13,account evrification krna h,neutral,shorthand_typo
neutral_13_code_mix,neutral_13,"seriously, account verification krna h",neutral,code_mix
neutral_13_emoji_reinforce,neutral_13,account verification krna h 🙏,neutral,emoji_reinforce
neutral_13_shorthand_emoji,neutral_13,account verification krna h 🙏,neutral,shorthand_emoji
neutral_13_stress_emoji,neutral_13,account verificccation krna h 🙏,neutral,stress_emoji
neutral_14_clean,neutral_14,new password set krna h,neutral,clean
neutral_14_shorthand,neutral_14,new password set krna h,neutral,shorthand
neutral_14_typo,neutral_14,new apssword set krna h,neutral,typo
neutral_14_punctuation,neutral_14,new password set krna h.,neutral,punctuation
neutral_14_stress,neutral_14,new password seeet krna h,neutral,stress
neutral_14_shorthand_typo,neutral_14,new password set knra h,neutral,shorthand_typo
neutral_14_code_mix,neutral_14,"just saying, new password set krna h",neutral,code_mix
neutral_14_emoji_reinforce,neutral_14,new password set krna h 🙏,neutral,emoji_reinforce
neutral_14_shorthand_emoji,neutral_14,new password set krna h 🙏,neutral,shorthand_emoji
neutral_14_stress_emoji,neutral_14,new password seeet krna h 🙏,neutral,stress_emoji
neutral_15_clean,neutral_15,app ka version kya h abhi,neutral,clean
neutral_15_shorthand,neutral_15,app ka version kya h abi,neutral,shorthand
neutral_15_typo,neutral_15,app ka vesrion kya h abhi,neutral,typo
neutral_15_punctuation,neutral_15,app ka version kya h abhi.,neutral,punctuation
neutral_15_stress,neutral_15,app ka version kyyya h abhi,neutral,stress
neutral_15_shorthand_typo,neutral_15,app ka verison kya h abi,neutral,shorthand_typo
neutral_15_code_mix,neutral_15,"just saying, app ka version kya h abhi",neutral,code_mix
neutral_15_emoji_reinforce,neutral_15,app ka version kya h abhi 🙏,neutral,emoji_reinforce
neutral_15_shorthand_emoji,neutral_15,app ka version kya h abi 🙏,neutral,shorthand_emoji
neutral_15_stress_emoji,neutral_15,app ka version kyyya h abhi 🙏,neutral,stress_emoji
neutral_16_clean,neutral_16,flight booking confirm hui ya nahi,neutral,clean
neutral_16_shorthand,neutral_16,flight booking confirm hui ya nhi,neutral,shorthand
neutral_16_typo,neutral_16,flight booking cnofirm hui ya nahi,neutral,typo
neutral_16_punctuation,neutral_16,flight booking confirm hui ya nahi.,neutral,punctuation
neutral_16_stress,neutral_16,flight booking confirm huuui ya nahi,neutral,stress
neutral_16_shorthand_typo,neutral_16,flight booking confrim hui ya nhi,neutral,shorthand_typo
neutral_16_code_mix,neutral_16,"honestly, flight booking confirm hui ya nahi",neutral,code_mix
neutral_16_emoji_reinforce,neutral_16,flight booking confirm hui ya nahi 🙏,neutral,emoji_reinforce
neutral_16_shorthand_emoji,neutral_16,flight booking confirm hui ya nhi 🙏,neutral,shorthand_emoji
neutral_16_stress_emoji,neutral_16,flight booking confirm huuui ya nahi 🙏,neutral,stress_emoji
neutral_17_clean,neutral_17,hotel me wifi available h kya,neutral,clean
neutral_17_shorthand,neutral_17,hotel me wifi available h kya,neutral,shorthand
neutral_17_typo,neutral_17,hotel me wifi avaliable h kya,neutral,typo
neutral_17_punctuation,neutral_17,hotel me wifi available h kya.,neutral,punctuation
neutral_17_stress,neutral_17,hotel me wifffi available h kya,neutral,stress
neutral_17_shorthand_typo,neutral_17,hotel me wifi avaliable h kya,neutral,shorthand_typo
neutral_17_code_mix,neutral_17,"literally, hotel me wifi available h kya",neutral,code_mix
neutral_17_emoji_reinforce,neutral_17,hotel me wifi available h kya 🙏,neutral,emoji_reinforce
neutral_17_shorthand_emoji,neutral_17,hotel me wifi available h kya 🙏,neutral,shorthand_emoji
neutral_17_stress_emoji,neutral_17,hotel me wifffi available h kya 🙏,neutral,stress_emoji
neutral_18_clean,neutral_18,cab driver ka number mil sakta h,neutral,clean
neutral_18_shorthand,neutral_18,cab driver ka number mil sakta h,neutral,shorthand
neutral_18_typo,neutral_18,cab driver ka number mil askta h,neutral,typo
neutral_18_punctuation,neutral_18,cab driver ka number mil sakta h.,neutral,punctuation
neutral_18_stress,neutral_18,cab drivvver ka number mil sakta h,neutral,stress
neutral_18_shorthand_typo,neutral_18,cab dirver ka number mil sakta h,neutral,shorthand_typo
neutral_18_code_mix,neutral_18,"honestly, cab driver ka number mil sakta h",neutral,code_mix
neutral_18_emoji_reinforce,neutral_18,cab driver ka number mil sakta h 🙏,neutral,emoji_reinforce
neutral_18_shorthand_emoji,neutral_18,cab driver ka number mil sakta h 🙏,neutral,shorthand_emoji
neutral_18_stress_emoji,neutral_18,cab drivvver ka number mil sakta h 🙏,neutral,stress_emoji
neutral_19_clean,neutral_19,order me kitne items h,neutral,clean
neutral_19_shorthand,neutral_19,order me kitne items h,neutral,shorthand
neutral_19_typo,neutral_19,order me kinte items h,neutral,typo
neutral_19_punctuation,neutral_19,order me kitne items h.,neutral,punctuation
neutral_19_stress,neutral_19,orddder me kitne items h,neutral,stress
neutral_19_shorthand_typo,neutral_19,order me kitne tiems h,neutral,shorthand_typo
neutral_19_code_mix,neutral_19,"just saying, order me kitne items h",neutral,code_mix
neutral_19_emoji_reinforce,neutral_19,order me kitne items h 🙏,neutral,emoji_reinforce
neutral_19_shorthand_emoji,neutral_19,order me kitne items h 🙏,neutral,shorthand_emoji
neutral_19_stress_emoji,neutral_19,orddder me kitne items h 🙏,neutral,stress_emoji
neutral_20_clean,neutral_20,refund process me kitna time lagta h,neutral,clean
neutral_20_shorthand,neutral_20,refund process me kitna time lagta h,neutral,shorthand
neutral_20_typo,neutral_20,rfeund process me kitna time lagta h,neutral,typo
neutral_20_punctuation,neutral_20,refund process me kitna time lagta h.,neutral,punctuation
neutral_20_stress,neutral_20,refund process me kitna timmme lagta h,neutral,stress
neutral_20_shorthand_typo,neutral_20,refund process me kitna time algta h,neutral,shorthand_typo
neutral_20_code_mix,neutral_20,"just saying, refund process me kitna time lagta h",neutral,code_mix
neutral_20_emoji_reinforce,neutral_20,refund process me kitna time lagta h 🙏,neutral,emoji_reinforce
neutral_20_shorthand_emoji,neutral_20,refund process me kitna time lagta h 🙏,neutral,shorthand_emoji
neutral_20_stress_emoji,neutral_20,refund process me kitna timmme lagta h 🙏,neutral,stress_emoji
neutral_21_clean,neutral_21,subscription plan ke features kya h,neutral,clean
neutral_21_shorthand,neutral_21,subscription plan ke features kya h,neutral,shorthand
neutral_21_typo,neutral_21,subscription lpan ke features kya h,neutral,typo
neutral_21_punctuation,neutral_21,subscription plan ke features kya h.,neutral,punctuation
neutral_21_stress,neutral_21,subscription plan ke featuuures kya h,neutral,stress
neutral_21_shorthand_typo,neutral_21,subscription lpan ke features kya h,neutral,shorthand_typo
neutral_21_code_mix,neutral_21,"just saying, subscription plan ke features kya h",neutral,code_mix
neutral_21_emoji_reinforce,neutral_21,subscription plan ke features kya h 🙏,neutral,emoji_reinforce
neutral_21_shorthand_emoji,neutral_21,subscription plan ke features kya h 🙏,neutral,shorthand_emoji
neutral_21_stress_emoji,neutral_21,subscription plan ke featuuures kya h 🙏,neutral,stress_emoji
neutral_22_clean,neutral_22,payment due date kya h,neutral,clean
neutral_22_shorthand,neutral_22,payment due date kya h,neutral,shorthand
neutral_22_typo,neutral_22,pamyent due date kya h,neutral,typo
neutral_22_punctuation,neutral_22,payment due date kya h.,neutral,punctuation
neutral_22_stress,neutral_22,paymmment due date kya h,neutral,stress
neutral_22_shorthand_typo,neutral_22,apyment due date kya h,neutral,shorthand_typo
neutral_22_code_mix,neutral_22,"honestly, payment due date kya h",neutral,code_mix
neutral_22_emoji_reinforce,neutral_22,payment due date kya h 🙏,neutral,emoji_reinforce
neutral_22_shorthand_emoji,neutral_22,payment due date kya h 🙏,neutral,shorthand_emoji
neutral_22_stress_emoji,neutral_22,paymmment due date kya h 🙏,neutral,stress_emoji
neutral_23_clean,neutral_23,delivery address change krna h,neutral,clean
neutral_23_shorthand,neutral_23,delivery address change krna h,neutral,shorthand
neutral_23_typo,neutral_23,delivery address change rkna h,neutral,typo
neutral_23_punctuation,neutral_23,delivery address change krna h.,neutral,punctuation
neutral_23_stress,neutral_23,delivery addrrress change krna h,neutral,stress
neutral_23_shorthand_typo,neutral_23,delivery address change knra h,neutral,shorthand_typo
neutral_23_code_mix,neutral_23,"actually, delivery address change krna h",neutral,code_mix
neutral_23_emoji_reinforce,neutral_23,delivery address change krna h 🙏,neutral,emoji_reinforce
neutral_23_shorthand_emoji,neutral_23,delivery address change krna h 🙏,neutral,shorthand_emoji
neutral_23_stress_emoji,neutral_23,delivery addrrress change krna h 🙏,neutral,stress_emoji
neutral_24_clean,neutral_24,order status update chahiye,neutral,clean
neutral_24_shorthand,neutral_24,order status update chahiye,neutral,shorthand
neutral_24_typo,neutral_24,order status updtae chahiye,neutral,typo
neutral_24_punctuation,neutral_24,order status update chahiye.,neutral,punctuation
neutral_24_stress,neutral_24,orddder status update chahiye,neutral,stress
neutral_24_shorthand_typo,neutral_24,order sttaus update chahiye,neutral,shorthand_typo
neutral_24_code_mix,neutral_24,"honestly, order status update chahiye",neutral,code_mix
neutral_24_emoji_reinforce,neutral_24,order status update chahiye 🙏,neutral,emoji_reinforce
neutral_24_shorthand_emoji,neutral_24,order status update chahiye 🙏,neutral,shorthand_emoji
neutral_24_stress_emoji,neutral_24,orddder status update chahiye 🙏,neutral,stress_emoji
neutral_25_clean,neutral_25,exchange ke liye kya documents chahiye,neutral,clean
neutral_25_shorthand,neutral_25,exchange ke liye kya documents chahiye,neutral,shorthand
neutral_25_typo,neutral_25,exchange ke liye kya documents chaihye,neutral,typo
neutral_25_punctuation,neutral_25,exchange ke liye kya documents chahiye.,neutral,punctuation
neutral_25_stress,neutral_25,exchange ke liye kyyya documents chahiye,neutral,stress
neutral_25_shorthand_typo,neutral_25,exchange ke liye kya doucments chahiye,neutral,shorthand_typo
neutral_25_code_mix,neutral_25,"actually, exchange ke liye kya documents chahiye",neutral,code_mix
neutral_25_emoji_reinforce,neutral_25,exchange ke liye kya documents chahiye 🙏,neutral,emoji_reinforce
neutral_25_shorthand_emoji,neutral_25,exchange ke liye kya documents chahiye 🙏,neutral,shorthand_emoji
neutral_25_stress_emoji,neutral_25,exchange ke liye kyyya documents chahiye 🙏,neutral,stress_emoji
neutral_26_clean,neutral_26,account me do factor auth kaise on kre,neutral,clean
neutral_26_shorthand,neutral_26,account me do factor auth kaise on kre,neutral,shorthand
neutral_26_typo,neutral_26,acconut me do factor auth kaise on kre,neutral,typo
neutral_26_punctuation,neutral_26,account me do factor auth kaise on kre.,neutral,punctuation
neutral_26_stress,neutral_26,account me do factor auth kaise on krrre,neutral,stress
neutral_26_shorthand_typo,neutral_26,account me do facotr auth kaise on kre,neutral,shorthand_typo
neutral_26_code_mix,neutral_26,"just saying, account me do factor auth kaise on kre",neutral,code_mix
neutral_26_emoji_reinforce,neutral_26,account me do factor auth kaise on kre 🙏,neutral,emoji_reinforce
neutral_26_shorthand_emoji,neutral_26,account me do factor auth kaise on kre 🙏,neutral,shorthand_emoji
neutral_26_stress_emoji,neutral_26,account me do factor auth kaise on krrre 🙏,neutral,stress_emoji
neutral_27_clean,neutral_27,flight ka baggage allowance kitna h,neutral,clean
neutral_27_shorthand,neutral_27,flight ka baggage allowance kitna h,neutral,shorthand
neutral_27_typo,neutral_27,flight ka bagggae allowance kitna h,neutral,typo
neutral_27_punctuation,neutral_27,flight ka baggage allowance kitna h.,neutral,punctuation
neutral_27_stress,neutral_27,fliggght ka baggage allowance kitna h,neutral,stress
neutral_27_shorthand_typo,neutral_27,flight ka baggaeg allowance kitna h,neutral,shorthand_typo
neutral_27_code_mix,neutral_27,"actually, flight ka baggage allowance kitna h",neutral,code_mix
neutral_27_emoji_reinforce,neutral_27,flight ka baggage allowance kitna h 🙏,neutral,emoji_reinforce
neutral_27_shorthand_emoji,neutral_27,flight ka baggage allowance kitna h 🙏,neutral,shorthand_emoji
neutral_27_stress_emoji,neutral_27,fliggght ka baggage allowance kitna h 🙏,neutral,stress_emoji
neutral_28_clean,neutral_28,hotel ka cancellation policy kya h,neutral,clean
neutral_28_shorthand,neutral_28,hotel ka cancellation policy kya h,neutral,shorthand
neutral_28_typo,neutral_28,hotel ka cancellation polciy kya h,neutral,typo
neutral_28_punctuation,neutral_28,hotel ka cancellation policy kya h.,neutral,punctuation
neutral_28_stress,neutral_28,hotttel ka cancellation policy kya h,neutral,stress
neutral_28_shorthand_typo,neutral_28,htoel ka cancellation policy kya h,neutral,shorthand_typo
neutral_28_code_mix,neutral_28,"literally, hotel ka cancellation policy kya h",neutral,code_mix
neutral_28_emoji_reinforce,neutral_28,hotel ka cancellation policy kya h 🙏,neutral,emoji_reinforce
neutral_28_shorthand_emoji,neutral_28,hotel ka cancellation policy kya h 🙏,neutral,shorthand_emoji
neutral_28_stress_emoji,neutral_28,hotttel ka cancellation policy kya h 🙏,neutral,stress_emoji
neutral_29_clean,neutral_29,cab booking ke liye advance chahiye kya,neutral,clean
neutral_29_shorthand,neutral_29,cab booking ke liye advance chahiye kya,neutral,shorthand
neutral_29_typo,neutral_29,cab booking ke liye adavnce chahiye kya,neutral,typo
neutral_29_punctuation,neutral_29,cab booking ke liye advance chahiye kya.,neutral,punctuation
neutral_29_stress,neutral_29,cab booking ke liye advance chahiye kyyya,neutral,stress
neutral_29_shorthand_typo,neutral_29,cab booking ke liey advance chahiye kya,neutral,shorthand_typo
neutral_29_code_mix,neutral_29,"honestly, cab booking ke liye advance chahiye kya",neutral,code_mix
neutral_29_emoji_reinforce,neutral_29,cab booking ke liye advance chahiye kya 🙏,neutral,emoji_reinforce
neutral_29_shorthand_emoji,neutral_29,cab booking ke liye advance chahiye kya 🙏,neutral,shorthand_emoji
neutral_29_stress_emoji,neutral_29,cab booking ke liye advance chahiye kyyya 🙏,neutral,stress_emoji
neutral_30_clean,neutral_30,order me discount code apply kaise kre,neutral,clean
neutral_30_shorthand,neutral_30,order me discount code apply kaise kre,neutral,shorthand
neutral_30_typo,neutral_30,order me discount coed apply kaise kre,neutral,typo
neutral_30_punctuation,neutral_30,order me discount code apply kaise kre.,neutral,punctuation
neutral_30_stress,neutral_30,order me discount coddde apply kaise kre,neutral,stress
neutral_30_shorthand_typo,neutral_30,order me disconut code apply kaise kre,neutral,shorthand_typo
neutral_30_code_mix,neutral_30,"honestly, order me discount code apply kaise kre",neutral,code_mix
neutral_30_emoji_reinforce,neutral_30,order me discount code apply kaise kre 🙏,neutral,emoji_reinforce
neutral_30_shorthand_emoji,neutral_30,order me discount code apply kaise kre 🙏,neutral,shorthand_emoji
neutral_30_stress_emoji,neutral_30,order me discount coddde apply kaise kre 🙏,neutral,stress_emoji
neutral_31_clean,neutral_31,subscription me kitne users add ho skte h,neutral,clean
neutral_31_shorthand,neutral_31,subscription me kitne users add ho skte h,neutral,shorthand
neutral_31_typo,neutral_31,subscription me iktne users add ho skte h,neutral,typo
neutral_31_punctuation,neutral_31,subscription me kitne users add ho skte h.,neutral,punctuation
neutral_31_stress,neutral_31,subscription me kitttne users add ho skte h,neutral,stress
neutral_31_shorthand_typo,neutral_31,subscription me kinte users add ho skte h,neutral,shorthand_typo
neutral_31_code_mix,neutral_31,"actually, subscription me kitne users add ho skte h",neutral,code_mix
neutral_31_emoji_reinforce,neutral_31,subscription me kitne users add ho skte h 🙏,neutral,emoji_reinforce
neutral_31_shorthand_emoji,neutral_31,subscription me kitne users add ho skte h 🙏,neutral,shorthand_emoji
neutral_31_stress_emoji,neutral_31,subscription me kitttne users add ho skte h 🙏,neutral,stress_emoji
neutral_32_clean,neutral_32,payment gateway options kya kya h,neutral,clean
neutral_32_shorthand,neutral_32,payment gateway options kya kya h,neutral,shorthand
neutral_32_typo,neutral_32,payment gatweay options kya kya h,neutral,typo
neutral_32_punctuation,neutral_32,payment gateway options kya kya h.,neutral,punctuation
neutral_32_stress,neutral_32,payment gateway options kya kyyya h,neutral,stress
neutral_32_shorthand_typo,neutral_32,paymnet gateway options kya kya h,neutral,shorthand_typo
neutral_32_code_mix,neutral_32,"seriously, payment gateway options kya kya h",neutral,code_mix
neutral_32_emoji_reinforce,neutral_32,payment gateway options kya kya h 🙏,neutral,emoji_reinforce
neutral_32_shorthand_emoji,neutral_32,payment gateway options kya kya h 🙏,neutral,shorthand_emoji
neutral_32_stress_emoji,neutral_32,payment gateway options kya kyyya h 🙏,neutral,stress_emoji
neutral_33_clean,neutral_33,delivery partner ka naam kya h,neutral,clean
neutral_33_shorthand,neutral_33,delivery partner ka naam kya h,neutral,shorthand
neutral_33_typo,neutral_33,delivery aprtner ka naam kya h,neutral,typo
neutral_33_punctuation,neutral_33,delivery partner ka naam kya h.,neutral,punctuation
neutral_33_stress,neutral_33,delivery partner ka naaaam kya h,neutral,stress
neutral_33_shorthand_typo,neutral_33,delivery partenr ka naam kya h,neutral,shorthand_typo
neutral_33_code_mix,neutral_33,"just saying, delivery partner ka naam kya h",neutral,code_mix
neutral_33_emoji_reinforce,neutral_33,delivery partner ka naam kya h 🙏,neutral,emoji_reinforce
neutral_33_shorthand_emoji,neutral_33,delivery partner ka naam kya h 🙏,neutral,shorthand_emoji
neutral_33_stress_emoji,neutral_33,delivery partner ka naaaam kya h 🙏,neutral,stress_emoji
neutral_34_clean,neutral_34,account settings me language change krni h,neutral,clean
neutral_34_shorthand,neutral_34,account settings me language change krni h,neutral,shorthand
neutral_34_typo,neutral_34,account settigns me language change krni h,neutral,typo
neutral_34_punctuation,neutral_34,account settings me language change krni h.,neutral,punctuation
neutral_34_stress,neutral_34,account settings me language change krnnni h,neutral,stress
neutral_34_shorthand_typo,neutral_34,account settings me language chnage krni h,neutral,shorthand_typo
neutral_34_code_mix,neutral_34,"honestly, account settings me language change krni h",neutral,code_mix
neutral_34_emoji_reinforce,neutral_34,account settings me language change krni h 🙏,neutral,emoji_reinforce
neutral_34_shorthand_emoji,neutral_34,account settings me language change krni h 🙏,neutral,shorthand_emoji
neutral_34_stress_emoji,neutral_34,account settings me language change krnnni h 🙏,neutral,stress_emoji
neutral_35_clean,neutral_35,order invoice chahiye mujhe,neutral,clean
neutral_35_shorthand,neutral_35,order invoice chahiye mujhe,neutral,shorthand
neutral_35_typo,neutral_35,order invoice chahiye mujeh,neutral,typo
neutral_35_punctuation,neutral_35,order invoice chahiye mujhe.,neutral,punctuation
neutral_35_stress,neutral_35,order invoice chahhhiye mujhe,neutral,stress
neutral_35_shorthand_typo,neutral_35,order invoice chahiey mujhe,neutral,shorthand_typo
neutral_35_code_mix,neutral_35,"actually, order invoice chahiye mujhe",neutral,code_mix
neutral_35_emoji_reinforce,neutral_35,order invoice chahiye mujhe 🙏,neutral,emoji_reinforce
neutral_35_shorthand_emoji,neutral_35,order invoice chahiye mujhe 🙏,neutral,shorthand_emoji
neutral_35_stress_emoji,neutral_35,order invoice chahhhiye mujhe 🙏,neutral,stress_emoji
neutral_36_clean,neutral_36,flight check in online ho skta h kya,neutral,clean
neutral_36_shorthand,neutral_36,flight check in online ho skta h kya,neutral,shorthand
neutral_36_typo,neutral_36,flight hceck in online ho skta h kya,neutral,typo
neutral_36_punctuation,neutral_36,flight check in online ho skta h kya.,neutral,punctuation
neutral_36_stress,neutral_36,flight cheeeck in online ho skta h kya,neutral,stress
neutral_36_shorthand_typo,neutral_36,filght check in online ho skta h kya,neutral,shorthand_typo
neutral_36_code_mix,neutral_36,"literally, flight check in online ho skta h kya",neutral,code_mix
neutral_36_emoji_reinforce,neutral_36,flight check in online ho skta h kya 🙏,neutral,emoji_reinforce
neutral_36_shorthand_emoji,neutral_36,flight check in online ho skta h kya 🙏,neutral,shorthand_emoji
neutral_36_stress_emoji,neutral_36,flight cheeeck in online ho skta h kya 🙏,neutral,stress_emoji
neutral_37_clean,neutral_37,hotel room type change krna h,neutral,clean
neutral_37_shorthand,neutral_37,hotel room type change krna h,neutral,shorthand
neutral_37_typo,neutral_37,hotel room type chnage krna h,neutral,typo
neutral_37_punctuation,neutral_37,hotel room type change krna h.,neutral,punctuation
neutral_37_stress,neutral_37,hotel room type channnge krna h,neutral,stress
neutral_37_shorthand_typo,neutral_37,hotel orom type change krna h,neutral,shorthand_typo
neutral_37_code_mix,neutral_37,"actually, hotel room type change krna h",neutral,code_mix
neutral_37_emoji_reinforce,neutral_37,hotel room type change krna h 🙏,neutral,emoji_reinforce
neutral_37_shorthand_emoji,neutral_37,hotel room type change krna h 🙏,neutral,shorthand_emoji
neutral_37_stress_emoji,neutral_37,hotel room type channnge krna h 🙏,neutral,stress_emoji
neutral_38_clean,neutral_38,cab me extra stop add krna h,neutral,clean
neutral_38_shorthand,neutral_38,cab me extra stop add krna h,neutral,shorthand
neutral_38_typo,neutral_38,cab me extra stpo add krna h,neutral,typo
neutral_38_punctuation,neutral_38,cab me extra stop add krna h.,neutral,punctuation
neutral_38_stress,neutral_38,cab me extra stop add krnnna h,neutral,stress
neutral_38_shorthand_typo,neutral_38,cab me extra stpo add krna h,neutral,shorthand_typo
neutral_38_code_mix,neutral_38,"just saying, cab me extra stop add krna h",neutral,code_mix
neutral_38_emoji_reinforce,neutral_38,cab me extra stop add krna h 🙏,neutral,emoji_reinforce
neutral_38_shorthand_emoji,neutral_38,cab me extra stop add krna h 🙏,neutral,shorthand_emoji
neutral_38_stress_emoji,neutral_38,cab me extra stop add krnnna h 🙏,neutral,stress_emoji
neutral_39_clean,neutral_39,order split ho skta h kya,neutral,clean
neutral_39_shorthand,neutral_39,order split ho skta h kya,neutral,shorthand
neutral_39_typo,neutral_39,ordre split ho skta h kya,neutral,typo
neutral_39_punctuation,neutral_39,order split ho skta h kya.,neutral,punctuation
neutral_39_stress,neutral_39,orddder split ho skta h kya,neutral,stress
neutral_39_shorthand_typo,neutral_39,order slpit ho skta h kya,neutral,shorthand_typo
neutral_39_code_mix,neutral_39,"honestly, order split ho skta h kya",neutral,code_mix
neutral_39_emoji_reinforce,neutral_39,order split ho skta h kya 🙏,neutral,emoji_reinforce
neutral_39_shorthand_emoji,neutral_39,order split ho skta h kya 🙏,neutral,shorthand_emoji
neutral_39_stress_emoji,neutral_39,orddder split ho skta h kya 🙏,neutral,stress_emoji
neutral_40_clean,neutral_40,subscription auto renew off krna h,neutral,clean
neutral_40_shorthand,neutral_40,subscription auto renew off krna h,neutral,shorthand
neutral_40_typo,neutral_40,subscriptino auto renew off krna h,neutral,typo
neutral_40_punctuation,neutral_40,subscription auto renew off krna h.,neutral,punctuation
neutral_40_stress,neutral_40,subscription auttto renew off krna h,neutral,stress
neutral_40_shorthand_typo,neutral_40,subscritpion auto renew off krna h,neutral,shorthand_typo
neutral_40_code_mix,neutral_40,"honestly, subscription auto renew off krna h",neutral,code_mix
neutral_40_emoji_reinforce,neutral_40,subscription auto renew off krna h 🙏,neutral,emoji_reinforce
neutral_40_shorthand_emoji,neutral_40,subscription auto renew off krna h 🙏,neutral,shorthand_emoji
neutral_40_stress_emoji,neutral_40,subscription auttto renew off krna h 🙏,neutral,stress_emoji
neutral_41_clean,neutral_41,payment receipt chahiye,neutral,clean
neutral_41_shorthand,neutral_41,payment receipt chahiye,neutral,shorthand
neutral_41_typo,neutral_41,payemnt receipt chahiye,neutral,typo
neutral_41_punctuation,neutral_41,payment receipt chahiye.,neutral,punctuation
neutral_41_stress,neutral_41,paymmment receipt chahiye,neutral,stress
neutral_41_shorthand_typo,neutral_41,payment receipt hcahiye,neutral,shorthand_typo
neutral_41_code_mix,neutral_41,"just saying, payment receipt chahiye",neutral,code_mix
neutral_41_emoji_reinforce,neutral_41,payment receipt chahiye 🙏,neutral,emoji_reinforce
neutral_41_shorthand_emoji,neutral_41,payment receipt chahiye 🙏,neutral,shorthand_emoji
neutral_41_stress_emoji,neutral_41,paymmment receipt chahiye 🙏,neutral,stress_emoji
neutral_42_clean,neutral_42,delivery date confirm krni h,neutral,clean
neutral_42_shorthand,neutral_42,delivery date confirm krni h,neutral,shorthand
neutral_42_typo,neutral_42,delivery date confirm rkni h,neutral,typo
neutral_42_punctuation,neutral_42,delivery date confirm krni h.,neutral,punctuation
neutral_42_stress,neutral_42,delivery date confffirm krni h,neutral,stress
neutral_42_shorthand_typo,neutral_42,deilvery date confirm krni h,neutral,shorthand_typo
neutral_42_code_mix,neutral_42,"seriously, delivery date confirm krni h",neutral,code_mix
neutral_42_emoji_reinforce,neutral_42,delivery date confirm krni h 🙏,neutral,emoji_reinforce
neutral_42_shorthand_emoji,neutral_42,delivery date confirm krni h 🙏,neutral,shorthand_emoji
neutral_42_stress_emoji,neutral_42,delivery date confffirm krni h 🙏,neutral,stress_emoji
neutral_43_clean,neutral_43,account email change krna h,neutral,clean
neutral_43_shorthand,neutral_43,account email change krna h,neutral,shorthand
neutral_43_typo,neutral_43,account email hcange krna h,neutral,typo
neutral_43_punctuation,neutral_43,account email change krna h.,neutral,punctuation
neutral_43_stress,neutral_43,account email change krnnna h,neutral,stress
neutral_43_shorthand_typo,neutral_43,account meail change krna h,neutral,shorthand_typo
neutral_43_code_mix,neutral_43,"seriously, account email change krna h",neutral,code_mix
neutral_43_emoji_reinforce,neutral_43,account email change krna h 🙏,neutral,emoji_reinforce
neutral_43_shorthand_emoji,neutral_43,account email change krna h 🙏,neutral,shorthand_emoji
neutral_43_stress_emoji,neutral_43,account email change krnnna h 🙏,neutral,stress_emoji
neutral_44_clean,neutral_44,flight seat select krni h,neutral,clean
neutral_44_shorthand,neutral_44,flight seat select krni h,neutral,shorthand
neutral_44_typo,neutral_44,flight seat eslect krni h,neutral,typo
neutral_44_punctuation,neutral_44,flight seat select krni h.,neutral,punctuation
neutral_44_stress,neutral_44,flight seat select krnnni h,neutral,stress
neutral_44_shorthand_typo,neutral_44,flight seat select rkni h,neutral,shorthand_typo
neutral_44_code_mix,neutral_44,"just saying, flight seat select krni h",neutral,code_mix
neutral_44_emoji_reinforce,neutral_44,flight seat select krni h 🙏,neutral,emoji_reinforce
neutral_44_shorthand_emoji,neutral_44,flight seat select krni h 🙏,neutral,shorthand_emoji
neutral_44_stress_emoji,neutral_44,flight seat select krnnni h 🙏,neutral,stress_emoji
neutral_45_clean,neutral_45,hotel breakfast included h kya,neutral,clean
neutral_45_shorthand,neutral_45,hotel breakfast included h kya,neutral,shorthand
neutral_45_typo,neutral_45,hotel breakfast inlcuded h kya,neutral,typo
neutral_45_punctuation,neutral_45,hotel breakfast included h kya.,neutral,punctuation
neutral_45_stress,neutral_45,hotttel breakfast included h kya,neutral,stress
neutral_45_shorthand_typo,neutral_45,htoel breakfast included h kya,neutral,shorthand_typo
neutral_45_code_mix,neutral_45,"seriously, hotel breakfast included h kya",neutral,code_mix
neutral_45_emoji_reinforce,neutral_45,hotel breakfast included h kya 🙏,neutral,emoji_reinforce
